machine_id,hoh_most_education,census_region,household_size,hoh_oldest_age,household_income,children,racial_background,connection_speed,country_of_origin,zip_code
17255187,99,3,4,4,5,1,1,1,0,37660
17255210,99,1,4,11,6,1,1,1,0,19446
17255224,99,4,2,8,7,0,1,1,0,85718
17255275,99,2,3,3,2,1,1,1,0,44313
17255393,99,4,4,7,1,1,1,1,1,88021
17255418,99,3,4,1,5,1,1,1,0,72712
17255439,99,3,2,9,7,1,2,1,0,21215
17255504,99,1,2,7,7,0,1,1,0,06776
17255585,99,3,4,4,5,1,1,0,1,22551
17255624,99,4,1,6,5,0,1,1,0,94585
17255741,99,3,4,7,7,1,1,1,0,78731
17255793,99,1,6,7,5,1,1,1,1,01075
17255982,99,3,1,7,5,0,1,1,0,30084
17256032,99,3,2,8,6,1,1,1,0,20910
17256126,99,4,2,8,5,1,5,1,1,90755
17256278,99,*,2,8,3,0,1,1,1,99999
17256403,99,3,3,5,7,1,1,1,0,37932
17256478,99,4,3,4,5,1,1,1,0,85306
17256529,99,3,2,7,1,0,2,1,0,29146
17256614,99,1,3,8,6,1,1,1,0,06798
17256903,99,2,5,5,6,1,1,1,0,44138
17256941,99,4,4,11,4,1,1,1,0,93230
17257000,99,1,3,9,6,1,1,1,1,07508
17257099,99,2,3,7,6,1,1,1,0,60041
17257228,99,3,1,8,1,0,1,1,0,76648
17257312,99,1,2,7,5,1,1,1,0,10980
17257344,99,3,2,5,4,1,1,1,0,23454
17257420,99,3,2,8,3,0,1,0,0,29691
17257491,99,4,2,6,5,0,1,1,1,89147
17260291,99,2,3,10,6,1,1,1,1,43206
17260297,99,4,5,10,5,1,1,0,1,98908
17260309,99,3,3,7,5,0,1,1,1,32952
17260310,99,4,2,4,2,1,1,1,1,85282
17260311,99,3,2,6,6,1,1,1,0,28269
17260421,99,1,2,6,7,1,1,1,0,01803
17260435,99,4,3,7,7,1,1,1,0,93449
17260455,99,3,3,10,4,1,1,1,0,32164
17260565,99,2,3,7,4,0,1,1,1,64804
17260570,99,3,2,9,3,0,1,1,1,76302
17260593,99,3,5,5,1,1,1,1,0,70452
17260614,99,1,5,7,5,1,1,1,1,19111
17260622,99,1,5,6,5,1,5,1,0,11237
17260623,99,3,5,8,4,1,1,1,0,37813
17260745,99,3,3,5,6,1,1,1,0,23233
17260793,99,4,4,7,2,1,1,1,1,83814
17260935,99,4,2,10,1,1,1,1,0,95422
17260982,99,4,2,6,1,0,5,1,1,85015
17261199,99,2,3,6,5,1,5,1,1,60625
17261309,99,3,3,7,5,1,1,1,0,71953
17261364,99,3,5,6,7,1,1,1,0,33647
17261443,99,3,6,6,7,1,1,1,0,29464
17261471,99,4,2,8,2,0,5,1,0,90063
17261515,99,1,5,7,6,1,1,1,0,15237
17261575,99,2,2,5,5,0,1,1,1,61032
17261679,99,2,3,9,7,1,1,1,0,50140
17261745,99,2,5,10,1,1,2,1,0,60827
17261746,99,3,3,9,3,0,1,1,0,33880
17261837,99,1,5,7,7,1,1,1,0,01524
17261842,99,2,3,7,7,1,1,1,1,46032
17261880,99,1,2,9,6,0,1,1,0,15417
17261888,99,2,2,8,7,0,1,1,0,45344
17261964,99,3,4,6,3,1,2,1,1,31629
17262078,99,1,2,11,1,0,1,1,0,11204
17262238,99,4,2,7,4,0,5,1,1,90706
17262314,99,1,5,8,5,1,1,0,0,16428
17262326,99,1,2,5,6,1,1,1,1,12789
17262380,99,1,3,6,4,1,1,1,0,01237
17262408,99,3,3,6,4,1,1,1,0,37072
17262450,99,3,3,7,3,1,1,1,0,28016
17262537,99,4,5,5,1,1,3,1,0,92844
17262625,99,1,4,5,3,1,1,1,0,06513
17262651,99,3,5,8,7,1,1,1,0,76039
17262665,99,2,4,6,7,1,1,1,0,64063
17262683,99,2,2,7,4,0,1,1,0,61856
17262812,99,3,3,7,6,1,1,1,0,73077
17262835,99,3,3,7,6,1,1,1,0,35811
17262841,99,3,3,5,5,1,1,1,0,22026
17266521,99,1,3,11,7,0,1,1,1,01201
17266526,99,2,2,11,6,1,2,1,0,46226
17266538,99,3,3,8,3,1,1,1,0,79103
17266540,99,2,2,3,4,1,1,1,0,47462
17266565,99,1,1,7,6,0,1,1,0,11367
17266567,99,4,3,9,1,1,1,1,0,84302
17266718,99,2,2,8,2,0,2,1,0,60615
17266784,99,3,4,6,3,1,2,1,1,30296
17266847,99,2,4,5,5,1,1,1,0,43066
17266900,99,2,4,7,7,1,1,1,0,62010
17266914,99,2,4,9,6,1,1,1,0,48637
17266937,99,1,2,7,5,0,1,1,0,15146
17266991,99,4,3,3,5,1,1,1,0,94115
17267026,99,2,2,8,3,0,1,1,1,52404
17267064,99,3,3,5,5,1,1,1,0,42240
17267132,99,3,2,7,7,1,1,1,0,35803
17267134,99,1,4,4,6,0,1,1,0,07663
17267222,99,3,2,8,4,0,1,1,1,75935
17267258,99,4,5,7,4,0,1,1,0,85635
17267341,99,4,1,7,5,0,3,1,0,91792
17267428,99,3,2,9,7,0,1,1,0,33414
17267507,99,1,2,6,3,0,1,1,0,11372
17267529,99,2,3,8,5,1,1,1,0,64081
17267570,99,1,2,7,1,0,5,1,0,10473
17267591,99,4,2,6,1,1,5,1,0,90059
17267665,99,2,2,11,6,0,1,1,0,48089
17267779,99,2,4,11,5,1,1,1,1,60120
17267826,99,3,4,4,5,0,1,1,0,21009
17267848,99,2,3,7,5,1,1,1,0,55443
17268005,99,1,2,7,7,0,1,1,0,08540
17268320,99,1,6,8,4,1,1,1,0,14626
17268398,99,3,4,3,3,1,1,1,0,32208
17268450,99,2,5,6,5,1,1,1,0,54427
17268508,99,3,5,9,4,1,1,1,1,32835
17268571,99,3,2,7,1,0,1,1,0,76108
17268633,99,1,4,10,5,1,3,1,0,11373
17268795,99,2,2,11,1,1,1,1,0,52349
17268800,99,4,3,8,5,1,1,1,1,93463
17268817,99,3,5,8,7,1,1,1,0,32607
17268914,99,3,4,6,6,1,1,1,1,27817
17268946,99,1,3,11,5,1,1,1,0,19007
17268966,99,1,5,4,3,1,1,1,0,11967
17268994,99,3,3,8,7,1,1,1,0,34208
17269016,99,3,2,11,6,0,1,1,1,23322
17269036,99,2,2,7,7,1,1,1,1,55350
17269070,99,3,4,3,1,1,1,1,0,73663
17269078,99,2,3,7,7,1,1,1,0,53073
17269159,99,3,2,10,5,0,1,1,0,28462
17269192,99,2,1,6,5,0,1,1,1,62269
17269359,99,2,4,3,2,1,1,1,0,45177
17269389,99,3,2,6,5,1,1,1,0,27263
17269405,99,3,3,3,1,1,1,1,0,30458
17269504,99,1,2,7,5,1,1,1,0,01540
17273547,99,4,1,4,6,0,2,1,0,94602
17283885,99,3,6,11,5,1,1,1,0,72023
17283887,99,3,2,5,5,1,3,1,1,75252
17283899,99,3,2,7,7,1,1,1,0,34240
17283920,99,4,2,9,4,1,1,1,0,88352
17301379,99,3,6,4,7,1,1,1,0,75462
17301383,99,3,2,11,5,1,1,1,0,40160
17301387,99,1,1,7,3,0,1,1,0,15025
17322262,99,1,3,10,5,0,1,1,0,11756
17351868,99,3,2,9,1,1,2,0,1,31078
17351872,99,4,2,2,1,1,1,1,0,80012
17351888,99,3,3,3,4,0,1,1,0,39325
17367541,99,2,3,7,6,1,1,1,1,61065
17367549,99,3,2,11,6,1,1,1,1,28104
17367564,99,3,1,3,1,0,1,1,1,73521
17367565,99,2,6,6,7,1,1,1,0,50010
17367566,99,2,5,10,7,1,1,1,0,47150
17367725,99,2,2,7,5,1,1,1,1,48442
17367726,99,3,1,7,1,0,1,1,1,77360
17367744,99,2,2,11,4,1,1,1,0,60091
17367766,99,2,4,6,7,1,1,1,0,43015
17367776,99,3,6,5,5,1,1,1,0,30215
17385391,4,1,3,5,7,1,1,1,1,02828
17442760,99,3,4,10,5,1,1,1,0,34474
17442823,99,3,5,9,1,1,1,1,1,27101
17442829,99,3,2,9,3,0,2,0,0,29556
17442842,99,4,5,8,5,1,1,1,0,89084
17442924,99,2,2,4,4,1,1,1,0,44074
17442955,99,3,3,7,5,1,1,1,0,29212
17442983,99,3,3,3,5,1,1,1,0,32817
17443050,99,2,5,7,1,0,1,1,0,47451
17443072,99,4,2,9,4,1,1,1,0,92646
17443139,99,1,2,11,2,0,1,1,0,15618
17443151,99,3,3,3,1,1,2,1,0,33133
17443153,99,3,5,4,3,0,2,1,0,32204
17443194,99,4,3,8,5,1,3,1,1,94112
17443242,99,4,3,8,6,1,1,1,0,90631
17443425,99,2,1,7,5,0,1,1,0,45107
17443458,99,2,3,8,3,1,1,1,0,43527
17443495,99,3,4,11,1,1,2,0,1,38127
17443508,99,2,5,6,4,1,1,1,0,43907
17443575,99,4,3,3,1,1,1,1,0,99504
17443648,99,2,2,9,5,0,1,1,0,44313
17443740,99,4,4,6,6,1,1,1,1,89523
17443782,99,1,2,11,1,0,1,1,0,06010
17443827,99,4,2,10,5,1,1,1,1,90291
17443831,99,3,4,7,1,1,1,1,0,30905
17443855,99,4,2,7,4,0,5,1,1,92231
17443870,99,3,3,6,5,1,1,1,1,79015
17443982,99,3,2,7,3,1,1,1,1,34208
17444273,99,4,6,6,6,1,1,1,0,91351
17444331,99,4,2,7,1,1,3,1,0,92111
17444346,99,3,3,7,1,1,1,1,0,42303
17444422,99,2,5,5,5,1,1,1,0,64012
17444424,99,2,3,5,1,1,2,1,0,64124
17444631,99,1,3,7,7,1,1,1,0,02770
17444723,99,3,4,8,5,1,1,1,0,42211
17444736,99,1,3,7,6,1,1,1,0,07419
17444737,99,1,3,9,1,1,1,0,1,13608
17444739,99,3,5,8,5,1,1,1,0,33019
17444786,99,3,3,6,5,1,2,1,0,36618
17444817,99,1,4,9,5,1,1,1,0,17055
17444829,99,4,4,3,1,1,5,1,1,85017
17444859,99,3,4,6,7,1,1,1,0,77429
17444956,99,3,2,10,7,1,1,1,0,20879
17444975,99,2,5,11,7,1,1,1,1,60126
17445063,99,1,2,8,7,1,1,1,0,18058
17445152,99,3,2,9,7,0,1,1,0,30327
17445214,99,3,2,11,1,1,1,1,1,21234
17445313,99,2,1,8,7,0,1,1,0,52001
17445318,99,3,2,3,3,0,2,1,0,32811
17445387,99,3,4,2,1,1,2,1,0,27536
17445415,99,1,2,8,5,1,1,1,0,01062
17445418,99,2,2,6,1,0,2,1,0,60649
17445435,99,4,4,10,6,1,1,1,1,85629
17445456,99,1,4,6,1,0,2,1,0,19132
17445566,99,3,2,7,3,0,1,1,0,78503
17445828,99,1,3,7,7,1,1,1,0,05488
17445833,99,3,4,9,3,1,1,1,1,38305
17445944,99,1,4,5,5,1,1,1,0,02852
17446012,99,2,2,9,7,1,1,1,0,60445
17446085,99,1,2,7,6,0,1,1,0,07028
17446144,99,1,2,6,1,0,1,1,1,07105
17446246,99,3,2,11,6,0,1,1,0,34734
17446420,99,3,2,11,3,0,1,1,0,78247
17446501,99,4,2,6,1,0,1,1,0,92705
17446556,99,3,3,6,5,1,1,1,0,36322
17446575,99,2,1,11,1,0,1,0,0,52801
17446925,99,4,2,8,5,0,1,1,0,93551
17447119,99,4,3,3,5,1,1,1,0,95835
17447131,99,2,5,5,5,1,1,1,0,66030
17447218,99,4,5,6,7,1,1,1,0,84004
17447321,99,3,4,4,5,1,1,1,0,76227
17447530,99,1,6,5,7,1,1,1,0,15632
17447596,99,3,5,11,3,1,2,1,1,27910
17447598,99,2,2,6,6,0,1,1,0,61063
17447642,99,3,3,6,4,1,1,1,0,34452
17447781,99,2,2,8,7,1,1,1,0,44484
17447785,99,1,4,5,7,1,1,1,0,10304
17447787,99,2,6,7,6,1,1,1,1,62221
17447936,99,4,2,5,5,0,1,1,0,80831
17448041,99,3,4,8,5,1,1,1,0,36360
17448134,99,2,2,11,5,0,1,1,0,61822
17448181,99,4,4,6,6,1,1,0,1,84663
17448222,99,2,6,6,5,1,2,1,0,44122
17448276,99,1,3,11,5,1,2,1,0,11238
17448405,99,2,2,4,6,0,1,1,0,64503
17448455,99,1,5,6,7,1,1,1,0,07731
17448895,99,3,2,9,1,0,1,1,0,37924
17448915,99,1,2,5,6,0,1,1,1,02458
17448944,99,1,6,6,7,1,1,1,0,02715
17449043,99,2,1,11,6,0,1,1,0,48180
17449475,99,3,5,7,7,1,1,1,0,30269
17449628,99,1,2,8,4,1,1,1,0,01604
17449760,99,3,2,7,7,1,1,1,0,25560
17449849,99,1,4,9,6,1,1,1,0,07110
17449866,99,3,2,5,1,1,1,1,0,70119
17449881,99,3,2,8,7,1,1,1,0,33315
17450056,99,4,1,6,7,0,1,1,0,84096
17450113,99,3,2,7,5,0,1,1,1,34772
17450143,99,2,1,11,1,0,1,1,0,48079
17450190,99,1,3,9,6,1,2,1,0,07106
17450389,99,2,5,5,7,1,1,1,1,46040
17450451,99,4,2,7,5,1,1,1,0,98198
17450834,99,3,3,7,5,1,1,1,0,76131
17450869,99,1,2,11,7,0,1,1,0,07026
17450878,99,4,3,6,5,0,3,1,0,92843
17450898,99,*,2,7,2,1,1,1,0,99999
17450951,99,3,3,9,5,1,1,1,0,39567
17451013,99,1,6,6,5,1,1,1,1,06705
17451232,99,4,1,11,1,0,1,1,0,89512
17451499,99,3,4,9,3,1,1,1,0,34690
17451600,99,2,4,9,7,1,1,1,1,49333
17451693,99,2,4,6,7,1,1,1,0,57106
17451695,99,2,6,5,6,1,1,1,0,45373
17452002,99,2,1,4,1,0,1,1,0,65305
17452033,99,3,2,10,1,1,1,1,0,79601
17452108,99,3,6,9,5,1,1,1,0,27540
17452160,99,3,5,6,3,1,1,1,0,31523
17452336,99,3,3,6,6,0,1,1,1,34997
17452339,99,4,2,7,3,0,1,1,0,85015
17452415,99,2,3,8,4,1,1,1,0,62326
17452705,99,3,2,8,3,0,1,1,0,29306
17452714,99,1,2,5,4,0,1,1,0,14086
17452744,99,4,5,7,5,1,1,1,0,90807
17452789,99,3,3,7,4,1,5,1,1,28213
17452811,99,2,3,10,4,1,1,1,0,50313
17452993,99,3,4,5,1,1,1,1,0,75703
17453183,99,3,3,10,5,1,1,0,1,23462
17453272,99,2,2,6,1,1,1,1,0,46001
17453365,99,1,5,11,7,1,1,1,1,19355
17453407,99,1,4,6,2,1,2,1,0,11226
17453451,99,3,2,7,1,0,1,1,0,40220
17453529,99,1,2,9,3,1,1,1,1,07748
17453550,99,2,2,2,5,0,1,1,0,43228
17453771,99,3,2,7,3,0,1,1,0,37920
17453799,99,3,5,5,6,1,1,1,0,23111
17454184,99,2,5,6,2,1,1,1,0,53143
17454206,99,4,2,6,4,0,1,1,0,99508
17454216,99,4,1,9,3,0,1,1,0,88030
17454269,99,3,4,9,4,1,1,1,0,32825
17454583,99,2,2,8,7,0,1,1,0,43123
17454709,99,3,2,5,7,0,1,1,0,77581
17454814,99,3,4,7,5,1,1,1,0,71742
17455044,99,3,4,8,6,1,1,1,0,78410
17455289,99,4,2,11,5,1,1,1,0,85254
17455432,99,2,4,4,5,1,1,1,1,47714
17455510,99,3,3,6,5,1,1,1,0,29464
17455581,99,2,2,6,7,0,1,1,0,46845
17455624,99,1,4,2,5,1,1,1,0,13063
17455627,99,4,3,7,5,1,3,1,0,96792
17455759,99,4,2,5,7,0,1,1,0,84084
17455822,99,2,3,7,1,1,1,1,0,43420
17455849,99,4,2,8,5,0,1,1,0,84109
17455895,99,4,2,9,7,1,3,1,0,95148
17456093,99,1,4,11,6,1,2,1,0,11550
17456173,99,3,3,9,3,1,1,1,0,26847
17456269,99,3,4,7,7,1,1,1,0,77080
17456322,99,2,4,3,5,1,1,1,0,68154
17456337,99,4,4,7,5,1,1,1,0,94610
17456344,99,3,2,3,1,0,1,1,0,28310
17456394,99,4,2,5,7,0,1,1,0,90638
17456452,99,3,4,7,4,1,1,1,0,39482
17456463,0,3,2,10,4,0,1,0,0,29340
17456481,99,2,3,9,5,1,1,1,0,99999
17456618,99,4,3,6,7,1,1,1,0,89134
17456656,99,3,5,9,6,1,1,1,0,78728
17456863,99,4,1,5,6,0,1,1,0,94706
17456935,99,3,2,5,3,0,1,1,1,40324
17457382,99,4,2,9,5,0,1,1,0,87114
17457416,99,3,2,4,6,1,1,1,0,77584
17457501,99,3,5,6,4,1,1,1,0,76522
17457596,99,4,2,4,4,0,1,1,1,85746
17457810,99,1,4,6,3,1,2,1,0,19023
17457869,99,1,2,10,7,0,1,1,0,14830
17457967,99,3,4,7,6,1,1,1,0,77019
17457986,99,3,3,10,1,1,2,1,0,70506
17458140,99,3,2,7,1,1,2,0,0,36041
17458258,99,2,6,7,7,1,1,1,0,45869
17458350,99,4,6,8,5,1,5,1,0,92832
17458358,99,1,6,6,7,1,1,1,0,12822
17458416,99,3,4,5,5,1,2,1,0,29420
17458455,99,3,4,8,6,1,1,1,0,34119
17458561,99,1,2,5,6,0,2,1,1,11434
17458677,99,1,3,11,1,1,1,1,1,18701
17458728,99,2,2,11,7,1,1,1,0,50211
17458750,99,2,4,5,1,1,2,1,0,43604
17458840,99,1,2,10,5,0,1,1,1,08884
17458980,99,2,2,4,2,1,1,1,0,62704
17459290,99,3,1,6,6,0,1,1,1,33028
17459366,99,1,4,7,6,1,1,1,0,14810
17459410,99,2,6,7,6,1,1,1,0,55319
17459511,99,4,3,10,6,1,1,1,1,83686
17459987,99,4,2,5,7,0,5,1,0,92336
17460009,99,3,1,6,4,0,1,1,0,76890
17460101,99,3,3,4,2,1,2,1,0,23857
17460288,99,3,2,9,5,0,1,1,0,35186
17460342,99,1,2,7,1,0,1,1,0,02723
17460515,99,3,3,8,6,1,1,1,0,77375
17460540,99,4,2,7,3,0,1,1,0,98107
17460541,99,2,4,5,4,1,1,1,0,45233
17460547,99,2,4,10,7,1,1,1,0,43506
17460574,99,1,4,6,5,1,1,1,0,06111
17460593,99,3,2,8,1,0,1,1,0,72020
17460615,99,1,2,8,7,1,1,1,0,02066
17460691,99,4,5,5,2,1,1,1,1,87102
17460767,99,3,2,9,5,1,1,1,0,34684
17460787,99,3,5,10,1,1,1,1,0,29020
17460894,99,2,3,6,6,1,2,1,0,60443
17460953,99,3,3,10,5,1,1,1,1,76712
17461150,99,3,1,5,5,0,1,1,0,28079
17461165,99,4,3,6,1,1,1,1,0,92040
17461432,99,2,4,5,7,1,1,1,0,49009
17461530,99,3,2,3,1,0,1,1,0,33054
17461533,99,3,2,7,7,1,2,1,0,23223
17461668,99,2,4,8,3,1,1,1,0,48127
17461766,99,3,2,8,7,1,1,1,0,30022
17461817,99,2,6,6,7,1,1,1,0,43026
17461819,99,4,4,5,4,0,3,1,1,92114
17461827,99,2,3,8,7,1,1,1,0,62650
17461946,99,3,5,7,7,1,1,1,1,32207
17462055,99,3,3,9,5,1,1,1,0,70814
17462064,99,4,2,6,1,0,3,1,0,91748
17462182,99,3,6,7,5,1,1,1,0,21795
17462243,99,3,2,2,6,0,1,1,0,70816
17462373,99,1,4,6,5,1,1,1,0,18104
17462481,99,4,3,7,5,1,3,1,0,94015
17462580,99,3,2,11,4,1,2,1,1,36532
17462897,99,4,3,8,7,1,1,1,0,89436
17463013,99,3,4,9,5,1,1,1,0,21001
17463034,99,2,4,11,1,0,1,1,0,61802
17463083,99,3,1,8,4,0,1,1,0,75771
17463088,99,3,4,4,5,1,1,1,0,78230
17463173,99,1,2,7,5,1,1,1,0,07628
17463213,99,3,2,8,1,0,1,1,0,75227
17463381,99,2,2,6,6,1,1,1,0,60544
17463460,99,4,2,8,1,0,1,1,0,82435
17463545,99,3,2,7,3,0,1,1,0,75010
17463605,99,4,6,9,6,1,1,1,1,84043
17463729,99,4,3,6,5,1,1,1,0,93313
17463841,99,4,1,4,3,0,1,1,0,95437
17463873,99,4,2,11,7,0,1,1,0,91784
17463888,99,3,5,10,5,1,1,1,0,76901
17463929,99,2,2,2,1,1,1,1,0,55119
17463967,99,2,3,8,7,1,1,1,0,47122
17464058,99,3,4,8,4,1,1,1,0,35121
17464074,99,1,5,4,3,0,1,1,0,08052
17464114,99,3,5,4,5,1,1,1,0,20705
17464232,99,1,4,10,4,1,2,1,0,10475
17464405,99,4,2,8,6,0,1,1,0,93308
17464432,99,2,3,11,2,1,1,1,0,44657
17464463,99,1,4,7,5,0,1,1,1,11554
17464553,99,3,1,7,4,0,1,1,0,33463
17464762,99,2,3,7,2,1,1,1,0,61756
17464785,99,3,3,5,4,1,1,1,0,28054
17464808,99,2,3,3,1,1,1,0,0,49093
17464856,99,3,3,11,5,1,1,1,0,32127
17464868,99,1,5,9,4,1,1,1,0,02155
17464925,99,4,5,8,1,1,1,1,1,84044
17464962,99,3,3,6,6,1,1,1,0,33486
17464998,99,1,3,8,7,1,1,1,0,19543
17465102,99,3,2,10,5,1,1,1,1,34452
17465461,99,3,3,11,2,1,2,1,0,35810
17465464,99,4,2,11,1,0,1,1,0,87002
17465517,99,2,4,10,7,1,1,1,0,46835
17465542,99,4,2,6,6,0,1,1,0,91364
17465556,99,1,4,6,5,1,1,1,0,12528
17465659,99,4,3,7,7,1,1,1,0,92037
17465682,99,2,4,2,6,1,1,1,0,60120
17465694,99,2,3,5,2,1,1,1,0,46201
17465723,99,3,1,3,7,0,1,1,0,39047
17465758,99,3,2,7,5,1,1,1,0,42431
17465875,99,4,6,5,4,1,5,1,0,88260
17465877,99,2,4,5,5,1,1,1,0,44041
17465883,99,3,2,10,1,0,1,0,0,32570
17465915,99,4,3,11,1,1,1,1,0,89121
17466191,99,3,3,5,2,1,1,1,0,71118
17466203,99,3,3,8,4,1,1,1,0,34472
17466208,99,3,4,5,5,1,1,1,0,30045
17466260,99,3,2,9,1,1,1,1,1,34653
17466352,99,4,4,10,1,1,5,1,0,93250
17466545,99,4,4,9,7,1,1,1,0,98629
17466607,99,3,3,6,5,1,1,1,0,33611
17466628,99,3,1,4,6,0,1,1,0,72113
17466675,99,2,3,10,7,1,1,1,0,49307
17466803,99,1,2,6,1,1,2,1,0,11223
17466841,99,3,3,7,5,1,1,1,0,71749
17466919,99,3,4,8,4,1,1,1,0,28805
17466987,99,3,1,8,4,0,2,1,1,27405
17467065,99,3,2,9,4,1,1,1,1,20879
17467149,99,3,3,5,5,1,1,1,0,76014
17467173,99,4,4,7,2,0,1,1,0,95815
17467181,99,4,2,6,5,0,1,1,1,85044
17467290,99,3,2,4,2,0,1,1,0,37042
17467419,99,1,3,7,5,1,1,1,0,16148
17467457,99,4,2,8,6,0,1,1,1,93536
17467543,99,3,3,8,5,1,1,1,0,76001
17467590,99,1,3,8,1,1,2,1,0,14212
17467745,99,2,2,6,1,0,1,1,0,44004
17468024,99,1,3,7,4,1,2,1,0,11226
17468136,99,1,5,11,3,1,1,1,0,12180
17468208,99,2,3,7,4,1,1,1,0,68104
17468222,99,4,3,2,1,1,1,1,0,98198
17468319,99,2,6,7,4,1,2,1,0,44320
17468596,99,4,5,8,6,1,1,1,0,95661
17468661,99,4,2,5,5,0,1,1,0,92335
17468701,99,4,5,8,7,1,1,1,0,84095
17468927,99,3,4,6,6,0,1,1,0,76210
17468973,99,4,2,6,3,0,1,1,0,88310
17468995,99,3,2,3,3,1,1,1,1,30458
17469027,99,3,2,7,4,0,1,1,0,72921
17469157,99,4,3,6,7,1,1,1,0,80228
17469213,99,2,5,8,7,1,1,1,1,65807
17469336,99,3,2,9,2,0,1,1,0,36426
17469399,99,2,5,11,4,1,1,1,0,50833
17469426,99,1,3,9,5,1,1,1,0,11735
17469433,99,1,3,6,3,1,1,0,0,14622
17469544,99,4,5,4,7,1,3,1,0,95014
17469600,99,3,1,8,7,0,1,1,0,41071
17469608,99,3,2,6,3,0,1,1,0,29666
17469674,99,3,2,8,2,0,1,1,1,79907
17469872,99,1,2,9,5,0,5,1,0,10463
17469909,99,2,2,7,4,0,1,1,1,43204
17469964,99,4,3,8,5,1,1,1,0,89508
17470006,99,2,5,5,4,1,1,1,0,68512
17470054,99,3,5,9,5,1,1,1,0,78840
17470061,99,3,2,10,6,0,1,1,0,77504
17470110,99,4,2,7,1,1,1,1,0,80520
17470369,99,4,3,9,7,1,3,1,0,91709
17470465,99,4,4,6,7,1,1,1,0,95687
17470498,99,1,3,7,5,1,1,1,0,08757
17470549,99,3,4,4,2,1,1,1,0,78221
17470557,99,3,2,7,4,0,1,1,1,33614
17470593,99,2,2,4,5,0,1,1,0,48082
17470809,99,4,5,7,7,1,1,1,1,94513
17470814,99,1,2,8,6,1,1,1,0,02446
17470860,99,3,5,10,7,1,1,1,0,33173
17471122,99,3,3,8,7,1,1,1,0,30004
17471162,99,2,2,5,1,1,1,1,1,49525
17471224,99,2,2,6,4,0,1,1,0,55106
17471402,99,4,1,8,7,0,1,1,0,89503
17471455,99,4,3,2,2,1,1,1,0,97404
17471545,99,2,6,2,6,1,1,1,0,60304
17479214,99,2,3,4,5,1,1,1,0,63028
17479864,99,2,4,7,7,1,1,1,1,44408
17482815,99,3,3,6,6,0,1,1,0,32950
17484569,99,4,1,5,5,0,1,1,0,90035
17484641,99,2,1,6,4,0,1,1,0,63146
17484797,99,3,1,7,3,0,1,1,1,19939
17486136,99,3,1,11,3,0,1,1,1,78109
17486161,99,1,4,5,4,1,1,1,0,19053
17486196,99,4,2,11,7,0,1,1,0,98685
17486219,99,3,2,10,6,0,1,1,0,32550
17486553,99,2,2,8,1,0,1,0,0,62988
17486637,99,3,6,6,4,1,1,1,0,34953
17486875,99,4,2,7,4,1,1,1,1,95841
17487051,99,1,1,7,5,0,1,1,1,03234
17487888,99,4,2,7,1,0,1,1,0,94808
17487952,99,4,5,7,5,1,1,0,1,91722
17487955,99,1,4,6,7,1,1,1,0,16801
17488270,99,3,4,6,7,1,1,1,1,38654
17488319,99,4,2,11,7,1,5,1,0,96768
17488805,99,3,2,9,1,1,2,1,0,20745
17488818,99,4,3,8,1,1,2,1,0,90047
17489107,99,3,3,7,6,1,1,1,0,34470
17489185,99,4,4,7,6,1,1,1,0,80919
17489189,99,4,5,6,1,0,5,1,1,90255
17489374,99,2,3,6,7,1,1,1,0,45245
17489917,99,1,2,8,5,0,2,1,0,14608
17490157,99,1,5,7,2,1,1,1,0,18018
17490163,99,1,4,7,5,1,1,1,0,10927
17490522,99,1,3,6,7,1,1,1,1,11788
17491057,99,2,4,10,5,1,1,1,0,47715
17492609,99,4,5,7,6,0,5,1,1,91340
17492925,99,1,3,10,5,1,1,1,0,04347
17492933,99,3,4,10,5,1,1,1,1,38017
17492935,99,4,2,11,3,1,1,0,0,87144
17492944,99,2,1,5,4,0,1,1,0,54868
17493080,99,1,3,7,7,1,1,1,0,01922
17493308,99,1,1,3,3,0,1,1,0,02852
17493363,99,3,3,4,6,1,1,1,1,20879
17493399,99,3,2,6,5,0,2,1,0,20743
17493705,99,2,3,7,7,1,1,0,1,48879
17493805,99,4,2,8,6,1,1,1,0,80015
17493868,99,4,3,8,6,1,1,1,1,97206
17493957,99,4,3,7,5,0,3,1,0,91748
17493995,99,3,2,4,6,1,2,1,0,20744
17494201,99,1,2,4,1,0,1,1,0,05401
17494239,99,4,4,11,4,1,5,1,1,92026
17494335,99,3,2,11,5,1,1,1,0,70364
17494359,99,2,4,11,6,1,1,1,0,44471
17494514,99,3,4,8,3,1,1,1,0,33010
17494544,99,4,2,7,1,1,5,1,0,92376
17494575,99,3,4,4,1,1,2,1,0,31791
17494668,99,2,5,3,2,1,1,1,0,58703
17494699,99,3,2,11,5,0,1,1,1,39206
17494724,99,4,2,3,1,0,1,1,0,95928
17494819,99,1,4,11,1,1,2,1,1,10453
17494832,99,4,1,6,3,0,1,1,0,80911
17494850,99,3,3,11,5,1,1,1,0,29170
17494900,99,4,2,5,1,1,1,1,0,91042
17494902,99,2,2,5,5,1,1,1,0,44142
17494916,99,2,2,9,2,0,1,0,0,66850
17494945,99,3,2,11,7,1,1,1,0,29672
17495064,99,2,4,5,7,1,1,1,0,47940
17495077,99,3,2,7,1,1,1,1,1,33172
17495251,99,1,2,10,2,1,1,1,0,12078
